20180826,天河,天润路,芳草园,65961元/m2,13套在售二手房
20180826,天河,天润路,协和新世界,69081元/m2,15套在售二手房
20180826,天河,天润路,东方之珠花园,55044元/m2,23套在售二手房
20180826,天河,天润路,金田花苑,59001元/m2,19套在售二手房
20180826,天河,天润路,穗园小区,58476元/m2,15套在售二手房
20180826,天河,天润路,金碧翡翠华庭,56206元/m2,21套在售二手房
20180826,天河,天润路,华标广场,52221元/m2,6套在售二手房
20180826,天河,天润路,鸿翔大厦,63040元/m2,24套在售二手房
20180826,天河,天润路,天诚广场世纪华都,68421元/m2,12套在售二手房
20180826,天河,天润路,御晖苑,31082元/m2,7套在售二手房
20180826,天河,天润路,天诚广场,48728元/m2,4套在售二手房
20180826,天河,天润路,太阳广场,52710元/m2,13套在售二手房
20180826,天河,天润路,银汇华庭银汇大厦,65269元/m2,7套在售二手房
20180826,天河,天润路,金润大厦,59305元/m2,9套在售二手房
20180826,天河,天润路,天隆花苑,45087元/m2,7套在售二手房
20180826,天河,天润路,金富苑,45788元/m2,5套在售二手房
20180826,天河,天润路,祥兴大厦,50108元/m2,6套在售二手房
20180826,天河,天润路,鸿景园,53101元/m2,3套在售二手房
20180826,天河,天润路,省府宿舍,47448元/m2,0套在售二手房
20180826,天河,天润路,瑞华大厦,45520元/m2,7套在售二手房
20180826,天河,天润路,嘉怡花苑,44989元/m2,5套在售二手房
20180826,天河,天润路,金鼎大厦,44587元/m2,6套在售二手房
20180826,天河,天润路,馨怡花苑,40800元/m2,4套在售二手房
20180826,天河,天润路,省机械研究所,43329元/m2,3套在售二手房
20180826,天河,天润路,润华大厦,54107元/m2,2套在售二手房
20180826,天河,天润路,林和苑,55164元/m2,2套在售二手房
20180826,天河,天润路,金达苑,54157元/m2,5套在售二手房
20180826,天河,天润路,天雅阁,48361元/m2,3套在售二手房
20180826,天河,天润路,高科大厦,42491元/m2,1套在售二手房
20180826,天河,天润路,天寿路,54248元/m2,0套在售二手房
20180826,天河,天润路,省农机所,52246元/m2,1套在售二手房
20180826,天河,天润路,水利电力学院,44034元/m2,2套在售二手房
20180826,天河,天润路,南骏大厦,46394元/m2,0套在售二手房
20180826,天河,天润路,文苑花园,50017元/m2,3套在售二手房
20180826,天河,天润路,省水科院,49281元/m2,2套在售二手房
20180826,天河,天润路,宝供大厦,40955元/m2,1套在售二手房
20180826,天河,天润路,广东水利大厦,36383元/m2,1套在售二手房
20180826,天河,天润路,银汇华庭银汇阁,56232元/m2,0套在售二手房
20180826,天河,天润路,天河北商住楼,50951元/m2,0套在售二手房
20180826,天河,天润路,党校房改,45539元/m2,0套在售二手房
20180826,天河,天润路,润寿小区,48499元/m2,3套在售二手房
20180826,天河,天润路,广东技术师范学院西校区,暂无,0套在售二手房
