20180826,白云,石井,金碧新城,33614元/m2,52套在售二手房
20180826,白云,石井,榕溪花园,18016元/m2,7套在售二手房
20180826,白云,石井,馨雅居,18320元/m2,4套在售二手房
20180826,白云,石井,顺丰翠园,15787元/m2,1套在售二手房
20180826,白云,石井,怡富尚苑,21845元/m2,2套在售二手房
20180826,白云,石井,瑞晖花园,22669元/m2,2套在售二手房
20180826,白云,石井,升平楼,25228元/m2,6套在售二手房
20180826,白云,石井,潭村医药公司宿舍,20261元/m2,2套在售二手房
20180826,白云,石井,警察学院家属区,19066元/m2,0套在售二手房
20180826,白云,石井,石井少管所,18414元/m2,2套在售二手房
20180826,白云,石井,风度花园,7675元/m2,0套在售二手房
20180826,白云,石井,广东司法警察医院,18843元/m2,0套在售二手房
20180826,白云,石井,大冈新苑,9401元/m2,0套在售二手房
20180826,白云,石井,半导体器件厂宿舍,15993元/m2,1套在售二手房
20180826,白云,石井,大基路公安宿舍,15533元/m2,0套在售二手房
20180826,白云,石井,荔湾区军队离休退休干部第五休养所,10431元/m2,0套在售二手房
20180826,白云,石井,石井阳光大厦,暂无,0套在售二手房
20180826,白云,石井,丰顺小区,9347元/m2,0套在售二手房
20180826,白云,石井,大朗北路,9203元/m2,0套在售二手房
20180826,白云,石井,63中学校宿舍,暂无,0套在售二手房
20180826,白云,石井,石井工商所,暂无,0套在售二手房
20180826,白云,石井,机场路兵房街,10588元/m2,0套在售二手房
20180826,白云,石井,张村市场,暂无,0套在售二手房
20180826,白云,石井,石潭西路,暂无,0套在售二手房
20180826,白云,石井,石潭路,暂无,0套在售二手房
20180826,白云,石井,夏茅煤矿工业区,暂无,0套在售二手房
20180826,白云,石井,石安路,暂无,0套在售二手房
20180826,白云,石井,电商大楼,暂无,0套在售二手房
20180826,白云,石井,云山汽车厂宿舍,暂无,1套在售二手房
