20180826,白云,新市,汇侨新城北区,26509元/m2,43套在售二手房
20180826,白云,新市,汇侨新城南区,27025元/m2,59套在售二手房
20180826,白云,新市,汇侨新城东区,22861元/m2,24套在售二手房
20180826,白云,新市,紫荆花园,29452元/m2,6套在售二手房
20180826,白云,新市,新市花园二期,24576元/m2,5套在售二手房
20180826,白云,新市,南航新村,22147元/m2,16套在售二手房
20180826,白云,新市,云翠轩,28458元/m2,1套在售二手房
20180826,白云,新市,百顺台花园,31159元/m2,13套在售二手房
20180826,白云,新市,汇侨新城蓝天丽境,28691元/m2,26套在售二手房
20180826,白云,新市,紫薇花园,37444元/m2,21套在售二手房
20180826,白云,新市,纵横缤城,29820元/m2,21套在售二手房
20180826,白云,新市,利都大厦,18985元/m2,6套在售二手房
20180826,白云,新市,嘉景园,22061元/m2,9套在售二手房
20180826,白云,新市,海德花园,27361元/m2,9套在售二手房
20180826,白云,新市,和馨雅居,31320元/m2,6套在售二手房
20180826,白云,新市,新市花园一期,23165元/m2,5套在售二手房
20180826,白云,新市,云逸苑,28430元/m2,2套在售二手房
20180826,白云,新市,宏航苑,23685元/m2,6套在售二手房
20180826,白云,新市,新市花园二区,26003元/m2,2套在售二手房
20180826,白云,新市,佳地新都,16935元/m2,1套在售二手房
20180826,白云,新市,机场路,18154元/m2,2套在售二手房
20180826,白云,新市,白云花园,23208元/m2,0套在售二手房
20180826,白云,新市,新市广场,19177元/m2,2套在售二手房
20180826,白云,新市,元邦园,26735元/m2,1套在售二手房
20180826,白云,新市,京华雅居,17260元/m2,2套在售二手房
20180826,白云,新市,民航小区云霄街,26720元/m2,4套在售二手房
20180826,白云,新市,公路局宿舍,20935元/m2,1套在售二手房
20180826,白云,新市,广花五路新市新街,19736元/m2,3套在售二手房
20180826,白云,新市,清华居,19873元/m2,1套在售二手房
20180826,白云,新市,机场路新市北街,17229元/m2,1套在售二手房
20180826,白云,新市,新柿苑,25174元/m2,1套在售二手房
20180826,白云,新市,星华居,20926元/m2,2套在售二手房
20180826,白云,新市,白云花园红棉阁,18779元/m2,2套在售二手房
20180826,白云,新市,汇侨新苑,24031元/m2,0套在售二手房
20180826,白云,新市,远景翠苑,8928元/m2,0套在售二手房
20180826,白云,新市,保利紫云,暂无,0套在售二手房
20180826,白云,新市,宜福阁,19354元/m2,1套在售二手房
20180826,白云,新市,海云大厦,22439元/m2,0套在售二手房
20180826,白云,新市,白云花园水仙阁,14718元/m2,0套在售二手房
20180826,白云,新市,镇泰楼,16441元/m2,1套在售二手房
20180826,白云,新市,广花四路棠新西街,15139元/m2,0套在售二手房
20180826,白云,新市,棠安公安宿舍,16376元/m2,0套在售二手房
20180826,白云,新市,齐富路,14928元/m2,1套在售二手房
20180826,白云,新市,白云花园丁香阁,21614元/m2,1套在售二手房
20180826,白云,新市,百信广场,25083元/m2,0套在售二手房
20180826,白云,新市,司法院宿舍,15232元/m2,0套在售二手房
20180826,白云,新市,白云花园玫瑰阁,14746元/m2,0套在售二手房
20180826,白云,新市,棠安雅居,10161元/m2,0套在售二手房
20180826,白云,新市,新市大马路15号大院,13234元/m2,0套在售二手房
20180826,白云,新市,祥岗新苑,9706元/m2,0套在售二手房
20180826,白云,新市,嘉福楼,20844元/m2,1套在售二手房
20180826,白云,新市,新达路,11747元/m2,2套在售二手房
20180826,白云,新市,白云花园芙蓉阁,20891元/m2,1套在售二手房
20180826,白云,新市,萧岗商住楼,9113元/m2,0套在售二手房
20180826,白云,新市,广播设备厂宿舍,13586元/m2,0套在售二手房
20180826,白云,新市,机场路新市西街,暂无,0套在售二手房
20180826,白云,新市,白云花园白云大厦,21657元/m2,1套在售二手房
20180826,白云,新市,齐富路法院宿舍,8889元/m2,0套在售二手房
20180826,白云,新市,广花四路棠新街,12547元/m2,0套在售二手房
20180826,白云,新市,省公路机械厂宿舍,8812元/m2,0套在售二手房
20180826,白云,新市,棠乐路,15206元/m2,0套在售二手房
20180826,白云,新市,谊信路,17787元/m2,0套在售二手房
20180826,白云,新市,新市中学教师楼,暂无,0套在售二手房
20180826,白云,新市,人民水泥厂宿舍,暂无,0套在售二手房
20180826,白云,新市,白云花园玉兰阁,14758元/m2,0套在售二手房
20180826,白云,新市,兴安街31至39号大院,14747元/m2,1套在售二手房
20180826,白云,新市,玻璃厂宿舍,23471元/m2,0套在售二手房
20180826,白云,新市,广花五路,暂无,0套在售二手房
20180826,白云,新市,三元里大道涌南大街,9744元/m2,0套在售二手房
20180826,白云,新市,金地仰云,暂无,0套在售二手房
20180826,白云,新市,汇侨新城,暂无,0套在售二手房
20180826,白云,新市,工贸楼,11567元/m2,0套在售二手房
20180826,白云,新市,三元里大道棠溪大街,暂无,0套在售二手房
20180826,白云,新市,机场路棠涌南街,暂无,0套在售二手房
20180826,白云,新市,省科协新市小区,14136元/m2,0套在售二手房
