20180826,海珠,江南大道,海意名苑,33681元/m2,4套在售二手房
20180826,海珠,江南大道,海逸花园,39348元/m2,4套在售二手房
20180826,海珠,江南大道,力迅时光里,50313元/m2,3套在售二手房
20180826,海珠,江南大道,江南翠菊园,37969元/m2,5套在售二手房
20180826,海珠,江南大道,富力朗逸轩,39914元/m2,1套在售二手房
20180826,海珠,江南大道,紫丹阁,38135元/m2,3套在售二手房
20180826,海珠,江南大道,嘉丽苑,28066元/m2,4套在售二手房
20180826,海珠,江南大道,南村路,20999元/m2,2套在售二手房
20180826,海珠,江南大道,紫光苑,30059元/m2,2套在售二手房
20180826,海珠,江南大道,中广大厦,26291元/m2,4套在售二手房
20180826,海珠,江南大道,江南大道中江南大道中后街,30264元/m2,4套在售二手房
20180826,海珠,江南大道,紫金楼,29376元/m2,1套在售二手房
20180826,海珠,江南大道,江南西路紫来大街,33362元/m2,3套在售二手房
20180826,海珠,江南大道,中国电信宿舍,27979元/m2,1套在售二手房
20180826,海珠,江南大道,同福东路田心坊,26478元/m2,1套在售二手房
20180826,海珠,江南大道,广州市纺织集团宿舍,15056元/m2,0套在售二手房
20180826,海珠,江南大道,南村路泰山后街,暂无,0套在售二手房
20180826,海珠,江南大道,复兴二马路,暂无,0套在售二手房
20180826,海珠,江南大道,南村路下田新街,暂无,0套在售二手房
20180826,海珠,江南大道,江南西路慎和大街,19811元/m2,0套在售二手房
20180826,海珠,江南大道,复兴南路,暂无,0套在售二手房
20180826,海珠,江南大道,江南大道中中兴直街,21875元/m2,0套在售二手房
