20180826,罗湖区,百仕达,百仕达花园一期,2室1厅,84平米,6600
20180826,罗湖区,百仕达,万事达名苑,4室2厅,192平米,30000
20180826,罗湖区,百仕达,东乐花园,4室1厅,126平米,6500
20180826,罗湖区,百仕达,百仕达花园二期,3室2厅,98平米,9000
20180826,罗湖区,百仕达,万事达名苑,4室2厅,133平米,11000
20180826,罗湖区,百仕达,新港鸿花园,2室2厅,67平米,7500
20180826,罗湖区,百仕达,东安花园,3室2厅,85平米,5700
20180826,罗湖区,百仕达,百仕达东郡,2室1厅,78平米,11000
20180826,罗湖区,百仕达,百仕达花园二期,2室1厅,88平米,8500
20180826,罗湖区,百仕达,百仕达乐湖,3室2厅,140平米,17000
20180826,罗湖区,百仕达,鸿园居,3室2厅,86平米,8000
20180826,罗湖区,百仕达,百仕达东郡,5室1厅,123平米,21000
20180826,罗湖区,百仕达,水库市场综合楼,2室1厅,53平米,4300
20180826,罗湖区,百仕达,百仕达乐湖,2室1厅,87平米,10000
20180826,罗湖区,百仕达,太宁路145号,4室1厅,88平米,5500
20180826,罗湖区,百仕达,百仕达花园一期,4室2厅,174平米,15000
20180826,罗湖区,百仕达,百仕达东郡,3室2厅,138平米,16000
20180826,罗湖区,百仕达,万事达名苑,2室1厅,72平米,6500
20180826,罗湖区,百仕达,百仕达东郡,5室2厅,294平米,33000
20180826,罗湖区,百仕达,鸿园居,2室1厅,66平米,5800
20180826,罗湖区,百仕达,百仕达花园二期,3室2厅,134平米,14000
20180826,罗湖区,百仕达,水库市场综合楼,1室1厅,53平米,3300
20180826,罗湖区,百仕达,泰宁花园,3室2厅,103平米,7000
20180826,罗湖区,百仕达,万事达名苑,5室2厅,175平米,13500
20180826,罗湖区,百仕达,百仕达东郡,2室1厅,79平米,9500
20180826,罗湖区,百仕达,大头岭,3室2厅,77平米,5000
20180826,罗湖区,百仕达,阳光绿地家园,1室1厅,38平米,3900
20180826,罗湖区,百仕达,百仕达东郡,2室1厅,82平米,11500
20180826,罗湖区,百仕达,百仕达东郡,3室1厅,104平米,15000
20180826,罗湖区,百仕达,百仕达乐湖,4室2厅,185平米,22000
20180826,罗湖区,百仕达,旭飞华达园,1室0厅,25平米,3200
20180826,罗湖区,百仕达,鸿园居,2室2厅,66平米,5300
20180826,罗湖区,百仕达,东湖丽苑,2室1厅,68平米,4500
20180826,罗湖区,百仕达,翠竹苑,4室2厅,153平米,14000
20180826,罗湖区,百仕达,百仕达花园二期,2室1厅,73平米,8000
20180826,罗湖区,百仕达,翠拥华庭,1室1厅,42平米,4200
20180826,罗湖区,百仕达,百仕达东郡,2室1厅,82平米,8500
20180826,罗湖区,百仕达,金泰名苑,4室1厅,133平米,9000
20180826,罗湖区,百仕达,百仕达乐湖,4室2厅,142平米,17000
20180826,罗湖区,百仕达,百仕达乐湖,3室2厅,117平米,13800
20180826,罗湖区,百仕达,百仕达乐湖,4室2厅,140平米,18000
20180826,罗湖区,百仕达,鸿园居,1室1厅,41平米,4300
20180826,罗湖区,百仕达,百仕达花园一期,5室3厅,272平米,35000
20180826,罗湖区,百仕达,百仕达花园一期,3室1厅,111平米,14000
20180826,罗湖区,百仕达,百仕达东郡,1室1厅,45平米,6200
20180826,罗湖区,百仕达,百仕达东郡,2室1厅,80平米,9000
20180826,罗湖区,百仕达,旭飞华达园,2室1厅,58平米,5500
20180826,罗湖区,百仕达,旭飞华达园,1室1厅,38平米,3700
20180826,罗湖区,百仕达,百仕达乐湖,3室1厅,117平米,12000
20180826,罗湖区,百仕达,百仕达花园一期,3室2厅,114平米,10000
20180826,罗湖区,百仕达,新港鸿花园,4室1厅,178平米,18000
20180826,罗湖区,百仕达,百仕达花园一期,3室2厅,103平米,9500
20180826,罗湖区,百仕达,百仕达乐湖,3室1厅,115平米,13000
20180826,罗湖区,百仕达,百仕达乐湖,3室1厅,117平米,16000
20180826,罗湖区,百仕达,百仕达花园一期,3室2厅,103平米,9800
20180826,罗湖区,百仕达,百仕达东郡,5室3厅,305平米,30000
20180826,罗湖区,百仕达,翠竹苑,2室1厅,49平米,4200
20180826,罗湖区,百仕达,百仕达乐湖,3室2厅,143平米,15000
20180826,罗湖区,百仕达,旭飞华达园,2室2厅,48平米,5200
20180826,罗湖区,百仕达,鸿园居,2室1厅,66平米,6000
20180826,罗湖区,百仕达,旭飞华达园,1室1厅,35平米,3600
20180826,罗湖区,百仕达,旭飞华达园,1室1厅,35平米,3800
20180826,罗湖区,百仕达,旭飞华达园,1室1厅,38平米,3800
20180826,罗湖区,百仕达,鸿园居,2室1厅,66平米,6000
20180826,罗湖区,百仕达,旭飞华达园,2室2厅,48平米,5200
20180826,罗湖区,百仕达,翠竹苑,2室1厅,53平米,5200
20180826,罗湖区,百仕达,华达园公寓,1室0厅,29平米,2800
20180826,罗湖区,百仕达,华达园公寓,1室0厅,27平米,3000
20180826,罗湖区,百仕达,新港鸿花园,2室2厅,81平米,6800
20180826,罗湖区,百仕达,翠竹苑,2室1厅,49平米,4500
20180826,罗湖区,百仕达,翠竹苑,2室1厅,56平米,4500
20180826,罗湖区,百仕达,东乐花园,4室1厅,7平米,1560
20180826,罗湖区,百仕达,鸿园居,3室1厅,6平米,1430
20180826,罗湖区,百仕达,鸿园居,3室1厅,7平米,1490
20180826,罗湖区,百仕达,翠竹苑,4室1厅,11平米,2060
20180826,罗湖区,百仕达,翠竹苑,4室1厅,15平米,2130
20180826,罗湖区,百仕达,东乐花园,4室1厅,10平米,1990
20180826,罗湖区,百仕达,东乐花园,4室1厅,6平米,1490
20180826,罗湖区,百仕达,百仕达东郡,2室1厅,75平米,8500
20180826,罗湖区,百仕达,东安花园,4室1厅,6平米,1490
20180826,罗湖区,百仕达,东安花园,4室1厅,10平米,1690
20180826,罗湖区,百仕达,东安花园,4室1厅,11平米,1790
20180826,罗湖区,百仕达,东安花园,4室1厅,12平米,2090
20180826,罗湖区,百仕达,东乐花园,4室1厅,11平米,2390
