20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,3室2厅,100平米,18000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,5室2厅,173平米,30000
20180826,宝安区,宝安中心,熙龙湾二期,4室2厅,127平米,15000
20180826,宝安区,宝安中心,深业新岸线二期,3室1厅,120平米,9200
20180826,宝安区,宝安中心,花样年花乡,1室0厅,27平米,3500
20180826,宝安区,宝安中心,熙龙湾二期,4室2厅,182平米,24000
20180826,宝安区,宝安中心,宏发领域,2室1厅,84平米,15000
20180826,宝安区,宝安中心,华侨城华寓,3室2厅,139平米,16000
20180826,宝安区,宝安中心,熙龙湾一期,6室2厅,254平米,42000
20180826,宝安区,宝安中心,华侨城华寓,2室2厅,133平米,16000
20180826,宝安区,宝安中心,西岸观邸,2室1厅,51平米,6000
20180826,宝安区,宝安中心,名门华府,3室2厅,69平米,9000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,4室2厅,179平米,60000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,5室2厅,179平米,28000
20180826,宝安区,宝安中心,尚都一期,6室2厅,128平米,22000
20180826,宝安区,宝安中心,第五大道高发西岸花园一期,5室1厅,149平米,15000
20180826,宝安区,宝安中心,第五大道高发西岸花园一期,3室2厅,124平米,10500
20180826,宝安区,宝安中心,熙龙湾一期,4室2厅,143平米,14000
20180826,宝安区,宝安中心,第五大道高发西岸花园一期,3室2厅,65平米,6000
20180826,宝安区,宝安中心,幸福海岸二期,4室2厅,154平米,18000
20180826,宝安区,宝安中心,华侨城华寓,1室1厅,90平米,10000
20180826,宝安区,宝安中心,华侨城华寓,2室1厅,133平米,14000
20180826,宝安区,宝安中心,第五大道高发西岸花园一期,4室2厅,124平米,10000
20180826,宝安区,宝安中心,幸福海岸二期,3室1厅,109平米,8800
20180826,宝安区,宝安中心,熙龙湾一期,4室2厅,196平米,26000
20180826,宝安区,宝安中心,深业新岸线一期,3室1厅,122平米,9200
20180826,宝安区,宝安中心,西岸观邸,4室2厅,104平米,11000
20180826,宝安区,宝安中心,熙龙湾一期,5室2厅,196平米,25000
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,16平米,3490
20180826,宝安区,宝安中心,富通好旺角一期,2室2厅,35平米,5400
20180826,宝安区,宝安中心,西城雅筑,3室2厅,77平米,7800
20180826,宝安区,宝安中心,御景湾,5室1厅,105平米,8000
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,14平米,2690
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,7平米,2090
20180826,宝安区,宝安中心,丽晶国际,4室2厅,131平米,12000
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,11平米,2390
20180826,宝安区,宝安中心,幸福海岸二期,5室2厅,157平米,15000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,5室2厅,176平米,20000
20180826,宝安区,宝安中心,幸福海岸二期,4室2厅,136平米,12000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,4室1厅,148平米,21800
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,4室1厅,177平米,18000
20180826,宝安区,宝安中心,幸福海岸二期,5室2厅,180平米,15500
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,4室2厅,178平米,23000
20180826,宝安区,宝安中心,西岸观邸,4室2厅,142平米,20000
20180826,宝安区,宝安中心,熙龙湾二期,5室2厅,128平米,15000
20180826,宝安区,宝安中心,花样年花乡,2室1厅,52平米,5500
20180826,宝安区,宝安中心,幸福海岸二期,5室1厅,179平米,18000
20180826,宝安区,宝安中心,幸福海岸二期,4室2厅,188平米,16000
20180826,宝安区,宝安中心,第五大道高发西岸花园一期,3室1厅,124平米,9000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,3室1厅,100平米,12000
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,158平米,15000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,5室2厅,179平米,25000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,5室2厅,216平米,25000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,5室2厅,172平米,25000
20180826,宝安区,宝安中心,熙龙湾二期,3室2厅,145平米,14000
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,4室2厅,148平米,20000
20180826,宝安区,宝安中心,天健时尚空间,3室2厅,69平米,8500
20180826,宝安区,宝安中心,富通好旺角一期,4室1厅,12平米,2490
20180826,宝安区,宝安中心,幸福海岸一期,3室2厅,103平米,8500
20180826,宝安区,宝安中心,金泓凯旋城一期,4室2厅,129平米,9000
20180826,宝安区,宝安中心,西岸观邸,4室2厅,104平米,11000
20180826,宝安区,宝安中心,熙龙湾一期,5室2厅,196平米,25000
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,16平米,3490
20180826,宝安区,宝安中心,富通好旺角一期,2室2厅,35平米,5400
20180826,宝安区,宝安中心,富通好旺角一期,4室1厅,12平米,2490
20180826,宝安区,宝安中心,天悦龙庭二期,3室2厅,127平米,10000
20180826,宝安区,宝安中心,丽晶国际,3室1厅,112平米,9200
20180826,宝安区,宝安中心,花样年花乡,1室0厅,27平米,3600
20180826,宝安区,宝安中心,华侨城华寓,3室2厅,172平米,17000
20180826,宝安区,宝安中心,尚都一期,2室1厅,83平米,7000
20180826,宝安区,宝安中心,富通好旺角一期,1室1厅,36平米,5200
20180826,宝安区,宝安中心,西岸观邸,3室2厅,81平米,8000
20180826,宝安区,宝安中心,熙龙湾一期,5室2厅,176平米,17600
20180826,宝安区,宝安中心,深业新岸线二期,4室2厅,141平米,12000
20180826,宝安区,宝安中心,第五大道高发西岸花园三期,3室1厅,95平米,9200
20180826,宝安区,宝安中心,金泓凯旋城一期,2室1厅,79平米,7500
20180826,宝安区,宝安中心,菁英趣庭,1室1厅,47平米,4800
20180826,宝安区,宝安中心,花样年花乡,1室0厅,28平米,3800
20180826,宝安区,宝安中心,天悦龙庭二期,3室2厅,101平米,8800
20180826,宝安区,宝安中心,风临洲,2室1厅,77平米,6800
20180826,宝安区,宝安中心,天健时尚空间,2室1厅,35平米,5600
20180826,宝安区,宝安中心,天健时尚空间,4室2厅,81平米,21600
20180826,宝安区,宝安中心,菁英趣庭,2室2厅,75平米,7300
20180826,宝安区,宝安中心,熙龙湾一期,4室2厅,193平米,23000
20180826,宝安区,宝安中心,深业新岸线一期,4室1厅,7平米,1990
20180826,宝安区,宝安中心,丽晶国际,3室2厅,110平米,9500
20180826,宝安区,宝安中心,幸福海岸一期,3室2厅,107平米,9300
20180826,宝安区,宝安中心,深业新岸线二期,4室2厅,141平米,15000
20180826,宝安区,宝安中心,丽晶国际,4室2厅,125平米,10800
20180826,宝安区,宝安中心,金泓凯旋城二期,5室1厅,9平米,2160
20180826,宝安区,宝安中心,菁英趣庭,4室1厅,13平米,2260
20180826,宝安区,宝安中心,金泓凯旋城一期,4室1厅,133平米,9000
20180826,宝安区,宝安中心,佳华名苑,3室1厅,81平米,7200
20180826,宝安区,宝安中心,华侨城华寓,1室1厅,91平米,8000
20180826,宝安区,宝安中心,尚都二期,4室1厅,7平米,1860
20180826,宝安区,宝安中心,深业新岸线二期,4室2厅,141平米,15000
20180826,宝安区,宝安中心,丽晶国际,4室2厅,125平米,10800
20180826,宝安区,宝安中心,熙龙湾一期,5室1厅,10平米,2630
20180826,宝安区,宝安中心,丽晶国际,6室1厅,7平米,2060
20180826,宝安区,宝安中心,第五大道高发西岸花园三期,1室1厅,86平米,5600
20180826,宝安区,宝安中心,菁英趣庭,4室1厅,8平米,1690
