20180826,宝安区,宝安中心,花样年花郡,73202元/m2,25套在售二手房
20180826,宝安区,宝安中心,花样年花乡,69572元/m2,34套在售二手房
20180826,宝安区,宝安中心,金泓凯旋城一期,76668元/m2,19套在售二手房
20180826,宝安区,宝安中心,西城上筑花园,73536元/m2,22套在售二手房
20180826,宝安区,宝安中心,西城雅筑,74899元/m2,10套在售二手房
20180826,宝安区,宝安中心,泰华君逸世家,60170元/m2,19套在售二手房
20180826,宝安区,宝安中心,西岸观邸,95687元/m2,9套在售二手房
20180826,宝安区,宝安中心,富通好旺角一期,87275元/m2,19套在售二手房
20180826,宝安区,宝安中心,菁英趣庭,68788元/m2,18套在售二手房
20180826,宝安区,宝安中心,第五大道高发西岸花园一期,82328元/m2,10套在售二手房
20180826,宝安区,宝安中心,丽晶国际,66788元/m2,8套在售二手房
20180826,宝安区,宝安中心,深业新岸线一期,68809元/m2,14套在售二手房
20180826,宝安区,宝安中心,幸福海岸一期,85278元/m2,4套在售二手房
20180826,宝安区,宝安中心,金泓凯旋城二期,81683元/m2,6套在售二手房
20180826,宝安区,宝安中心,御景湾,66214元/m2,9套在售二手房
20180826,宝安区,宝安中心,金成时代家园,61806元/m2,8套在售二手房
20180826,宝安区,宝安中心,风临洲,63665元/m2,7套在售二手房
20180826,宝安区,宝安中心,天健时尚空间,87106元/m2,13套在售二手房
20180826,宝安区,宝安中心,尚都二期,75462元/m2,15套在售二手房
20180826,宝安区,宝安中心,佳华名苑,67234元/m2,9套在售二手房
20180826,宝安区,宝安中心,第五大道高发西岸花园三期,79885元/m2,11套在售二手房
20180826,宝安区,宝安中心,深业新岸线三期,75777元/m2,16套在售二手房
20180826,宝安区,宝安中心,幸福海岸二期,84995元/m2,14套在售二手房
20180826,宝安区,宝安中心,尚都一期,76102元/m2,4套在售二手房
20180826,宝安区,宝安中心,熙龙湾二期,113199元/m2,6套在售二手房
20180826,宝安区,宝安中心,熙龙湾一期,111040元/m2,9套在售二手房
20180826,宝安区,宝安中心,天悦龙庭一期,86682元/m2,0套在售二手房
20180826,宝安区,宝安中心,天悦龙庭二期,76825元/m2,8套在售二手房
20180826,宝安区,宝安中心,宏发领域,94214元/m2,14套在售二手房
20180826,宝安区,宝安中心,富通好旺角二期,64382元/m2,5套在售二手房
20180826,宝安区,宝安中心,幸福海岸三期,73611元/m2,7套在售二手房
20180826,宝安区,宝安中心,深业新岸线二期,70890元/m2,8套在售二手房
20180826,宝安区,宝安中心,鸿荣源·壹方中心|玖誉,136076元/m2,18套在售二手房
20180826,宝安区,宝安中心,达海花园,52582元/m2,5套在售二手房
20180826,宝安区,宝安中心,名门华府,87302元/m2,3套在售二手房
20180826,宝安区,宝安中心,天御,95077元/m2,2套在售二手房
20180826,宝安区,宝安中心,华侨城华寓,104649元/m2,6套在售二手房
20180826,宝安区,宝安中心,深航假日名居,暂无,0套在售二手房
20180826,宝安区,宝安中心,润恒御园,127148元/m2,0套在售二手房
20180826,宝安区,宝安中心,万科兰乔圣菲,暂无,0套在售二手房
20180826,宝安区,宝安中心,新锦安壹号公馆,暂无,0套在售二手房
20180826,宝安区,宝安中心,金裕新岸,暂无,0套在售二手房
20180826,宝安区,宝安中心,泰华SLEEK社区,暂无,0套在售二手房
20180826,宝安区,宝安中心,盛意家园,暂无,0套在售二手房
20180826,宝安区,宝安中心,前海卓越时代广场,暂无,0套在售二手房
20180826,宝安区,宝安中心,万骏经贸大厦,暂无,0套在售二手房
20180826,宝安区,宝安中心,荣超滨海大厦,暂无,0套在售二手房
20180826,宝安区,宝安中心,龙光世纪大厦,暂无,0套在售二手房
