20180826,罗湖区,东门,东门天下,54268元/m2,31套在售二手房
20180826,罗湖区,东门,东悦名轩,60949元/m2,21套在售二手房
20180826,罗湖区,东门,华盛君荟名庭,65552元/m2,8套在售二手房
20180826,罗湖区,东门,旺业豪苑,46067元/m2,26套在售二手房
20180826,罗湖区,东门,南塘物业小区,37647元/m2,20套在售二手房
20180826,罗湖区,东门,嘉年华名苑,66647元/m2,7套在售二手房
20180826,罗湖区,东门,东门金座,53808元/m2,24套在售二手房
20180826,罗湖区,东门,中信星光名庭,67677元/m2,15套在售二手房
20180826,罗湖区,东门,天玺一号,82308元/m2,15套在售二手房
20180826,罗湖区,东门,汇商名苑,26317元/m2,0套在售二手房
20180826,罗湖区,东门,立新花园,48596元/m2,12套在售二手房
20180826,罗湖区,东门,万科彩园,59880元/m2,1套在售二手房
20180826,罗湖区,东门,洪湖大厦,46837元/m2,7套在售二手房
20180826,罗湖区,东门,芳邻大厦,53378元/m2,3套在售二手房
20180826,罗湖区,东门,新风花园,35843元/m2,0套在售二手房
20180826,罗湖区,东门,东港中心,40713元/m2,7套在售二手房
20180826,罗湖区,东门,方海商苑,42377元/m2,3套在售二手房
20180826,罗湖区,东门,同乐大厦,40617元/m2,11套在售二手房
20180826,罗湖区,东门,塑和公园华府,73111元/m2,0套在售二手房
20180826,罗湖区,东门,南海中心,49206元/m2,13套在售二手房
20180826,罗湖区,东门,水产大厦,32616元/m2,3套在售二手房
20180826,罗湖区,东门,耀华楼,49227元/m2,4套在售二手房
20180826,罗湖区,东门,培森大厦,45802元/m2,5套在售二手房
20180826,罗湖区,东门,凉果街2号大院,52091元/m2,1套在售二手房
20180826,罗湖区,东门,128大院,52233元/m2,3套在售二手房
20180826,罗湖区,东门,世濠大厦,54981元/m2,2套在售二手房
20180826,罗湖区,东门,书院街5号大院,59972元/m2,0套在售二手房
20180826,罗湖区,东门,明华广场,43676元/m2,9套在售二手房
20180826,罗湖区,东门,鸿基大厦,43344元/m2,3套在售二手房
20180826,罗湖区,东门,凉果街5号大院,55134元/m2,1套在售二手房
20180826,罗湖区,东门,新园住宅小区,48244元/m2,0套在售二手房
20180826,罗湖区,东门,蛟湖路9号大院,61279元/m2,0套在售二手房
20180826,罗湖区,东门,凉果街小区,54305元/m2,0套在售二手房
20180826,罗湖区,东门,蛟湖路6号大院,65398元/m2,1套在售二手房
20180826,罗湖区,东门,蛟湖路,65282元/m2,1套在售二手房
20180826,罗湖区,东门,港澳8号,61665元/m2,0套在售二手房
20180826,罗湖区,东门,金溪大厦,53367元/m2,1套在售二手房
20180826,罗湖区,东门,东门永新街59号,35439元/m2,0套在售二手房
20180826,罗湖区,东门,蛟湖路2号大院,暂无,1套在售二手房
20180826,罗湖区,东门,湖溪大厦,53401元/m2,1套在售二手房
20180826,罗湖区,东门,园林宿舍,暂无,0套在售二手房
20180826,罗湖区,东门,八达商城,33109元/m2,0套在售二手房
20180826,罗湖区,东门,晒布路73号大院,56210元/m2,2套在售二手房
20180826,罗湖区,东门,书院街7号大院,55528元/m2,0套在售二手房
20180826,罗湖区,东门,城东街56号,47307元/m2,0套在售二手房
20180826,罗湖区,东门,百货广场大厦,暂无,0套在售二手房
20180826,罗湖区,东门,新园路16号大院,暂无,1套在售二手房
20180826,罗湖区,东门,新园路,暂无,0套在售二手房
20180826,罗湖区,东门,蛟湖路8号大院,暂无,0套在售二手房
20180826,罗湖区,东门,深中街,暂无,1套在售二手房
20180826,罗湖区,东门,大鹏阁,27097元/m2,0套在售二手房
20180826,罗湖区,东门,东门晒布路小区,暂无,0套在售二手房
20180826,罗湖区,东门,兴华广场,暂无,0套在售二手房
20180826,罗湖区,东门,蛟湖路5号大院,暂无,0套在售二手房
20180826,罗湖区,东门,城东街小区,暂无,0套在售二手房
20180826,罗湖区,东门,人民北路,暂无,0套在售二手房
20180826,罗湖区,东门,蛟湖路32号大院,暂无,0套在售二手房
20180826,罗湖区,东门,江南大厦,暂无,0套在售二手房
20180826,罗湖区,东门,深圳中学教工宿舍,暂无,0套在售二手房
20180826,罗湖区,东门,城景中心大厦,暂无,0套在售二手房
20180826,罗湖区,东门,东兴大厦,48108元/m2,0套在售二手房
20180826,罗湖区,东门,人民北路115号大院,暂无,1套在售二手房
20180826,罗湖区,东门,越港商业中心,暂无,1套在售二手房
20180826,罗湖区,东门,书院街小区,暂无,1套在售二手房
20180826,罗湖区,东门,东门九龙城广场,暂无,0套在售二手房
20180826,罗湖区,东门,宝华楼,暂无,0套在售二手房
