20180826,海珠,东晓路,东晓路鸭墩新街,1室1厅,35平米,2499.9
20180826,海珠,东晓路,东晓路桥东新街,2室1厅,52平米,2500
20180826,海珠,东晓路,海印南苑,3室1厅,94平米,3700
20180826,海珠,东晓路,怡海路,3室1厅,100平米,4200
20180826,海珠,东晓路,明珠花园,3室2厅,106平米,4500
20180826,海珠,东晓路,东翠花园,3室2厅,88平米,5000
20180826,海珠,东晓路,海联路,1室1厅,35平米,3400
20180826,海珠,东晓路,明珠花园,3室2厅,100平米,4800
20180826,海珠,东晓路,建基路,2室1厅,68平米,3400
20180826,海珠,东晓路,东晓花园,2室1厅,78平米,3000
20180826,海珠,东晓路,东晓路桥东新街,2室1厅,55平米,3000
20180826,海珠,东晓路,东晓路桥东新街,1室1厅,56平米,2500
20180826,海珠,东晓路,东晓路桥东新街,2室1厅,65平米,2800
20180826,海珠,东晓路,东晓路桥东新街,2室1厅,65平米,2800
20180826,海珠,东晓路,悦龙阁,4室2厅,254平米,12000
20180826,海珠,东晓路,东晓花园,2室1厅,73平米,3200
20180826,海珠,东晓路,明珠东苑,2室1厅,60平米,2800
20180826,海珠,东晓路,东晓路桥东新街,2室1厅,63平米,3000
20180826,海珠,东晓路,建基路电信大厦,2室1厅,93平米,4800
20180826,海珠,东晓路,东晓路雅墩街,3室1厅,100平米,3000
20180826,海珠,东晓路,佳大银湾,3室2厅,146平米,10000
20180826,海珠,东晓路,海印南苑,3室1厅,97平米,4500
20180826,海珠,东晓路,明珠花园,3室2厅,110平米,6000
20180826,海珠,东晓路,海联阁,2室1厅,68平米,3000
20180826,海珠,东晓路,海联路,2室1厅,55平米,2500
20180826,海珠,东晓路,海印南苑,3室2厅,88平米,3800.05
20180826,海珠,东晓路,东晓路,2室1厅,48平米,2499.84
20180826,海珠,东晓路,东翠花园,3室1厅,122平米,8000
20180826,海珠,东晓路,东晓路鸭墩新街,1室1厅,42平米,2300
20180826,海珠,东晓路,明珠花园,3室2厅,110平米,4800
20180826,海珠,东晓路,海联路,2室1厅,89平米,3700
20180826,海珠,东晓路,明珠花园,2室2厅,100平米,4600
20180826,海珠,东晓路,东翠花园金麟台,4室2厅,225平米,12000
20180826,海珠,东晓路,海印南苑,3室2厅,109平米,5300
20180826,海珠,东晓路,东晓路雅墩街,2室1厅,40平米,4300
20180826,海珠,东晓路,海联路,2室1厅,80平米,3500
20180826,海珠,东晓路,建基路,2室1厅,77平米,4000
20180826,海珠,东晓路,海印南苑,2室1厅,64平米,4000
20180826,海珠,东晓路,东晓路雅墩街,3室2厅,85平米,3800
20180826,海珠,东晓路,东晓花园,3室2厅,108平米,4800
20180826,海珠,东晓路,海印南苑,2室2厅,73平米,4000
20180826,海珠,东晓路,东晓路鸭墩新街,2室1厅,46平米,2500
20180826,海珠,东晓路,东翠花园金麟台,3室1厅,100平米,5500
20180826,海珠,东晓路,明珠东苑,3室1厅,66平米,4000
