20180826,海珠,工业大道中,工业大道中,2室2厅,72平米,3300
20180826,海珠,工业大道中,工业大道中,2室1厅,50平米,2500
20180826,海珠,工业大道中,汇俊园,2室1厅,48平米,2600
20180826,海珠,工业大道中,绿地滨江汇,1室0厅,40平米,3000
20180826,海珠,工业大道中,绿地滨江汇,1室0厅,39平米,2900
20180826,海珠,工业大道中,绿地滨江汇,1室0厅,47平米,3500
20180826,海珠,工业大道中,保利花园,3室2厅,120平米,7000
20180826,海珠,工业大道中,保利花园,5室2厅,200平米,10000
20180826,海珠,工业大道中,保利花园,5室2厅,200平米,10000
20180826,海珠,工业大道中,绿地滨江汇,1室0厅,47平米,3100
20180826,海珠,工业大道中,保利花园,3室2厅,144平米,8000
20180826,海珠,工业大道中,工业大道中,1室1厅,32平米,1900
20180826,海珠,工业大道中,邓岗小区,2室1厅,50平米,2000
20180826,海珠,工业大道中,保利花园,3室1厅,33平米,3000
20180826,海珠,工业大道中,广纸路,2室1厅,65平米,3000
20180826,海珠,工业大道中,绿地滨江汇,1室1厅,47平米,3500
20180826,海珠,工业大道中,保利花园,3室2厅,98平米,5500
20180826,海珠,工业大道中,南箕花苑,1室1厅,34平米,1800
20180826,海珠,工业大道中,广纸路丙外街,1室2厅,43平米,1800
20180826,海珠,工业大道中,工业大道中,2室1厅,64平米,2200
20180826,海珠,工业大道中,广纸小区,1室1厅,46平米,2300
20180826,海珠,工业大道中,保利花园,4室2厅,100平米,5000
20180826,海珠,工业大道中,保利花园,3室2厅,82平米,6000
20180826,海珠,工业大道中,保利花园,4室2厅,144平米,10000
20180826,海珠,工业大道中,保利花园,3室2厅,96平米,6800
20180826,海珠,工业大道中,保利花园,3室1厅,81平米,4500
20180826,海珠,工业大道中,绿地滨江汇,1室1厅,47平米,3200
20180826,海珠,工业大道中,保利花园,3室2厅,110平米,4800
20180826,海珠,工业大道中,南箕路,2室1厅,70平米,2500
20180826,海珠,工业大道中,保利花园,3室1厅,86平米,5000
20180826,海珠,工业大道中,南箕路,2室1厅,70平米,2500
20180826,海珠,工业大道中,保利花园,4室2厅,112平米,6000
20180826,海珠,工业大道中,工业大道中,1室1厅,35平米,1400
